DateKey,ProductKey,CustomerKey,SupplierKey,ShipperKey,QuantitySold,TotalAmount,DiscountAmount,NetAmount
333,23,2,12,17,49,48761.37,122.16,48639.21
536,21,3,25,2,67,4556.67,11.0,4545.67
730,28,2,18,17,34,1571.82,4.09,1567.73
304,28,2,4,16,64,2958.72,6.88,2951.84
91,22,2,10,17,40,34914.0,105.4,34808.6
405,1,1,1,8,15,9785.25,25.43,9759.82
467,30,2,4,16,1,431.82,6.04,425.78
157,4,2,17,8,47,17108.47,37.08,17071.39
49,23,3,4,2,87,86576.31,102.31,86474.0
282,5,3,15,15,48,31682.4,23.24,31659.16
444,36,2,24,8,43,40915.79,124.27,40791.52
149,36,2,10,4,52,49479.56,250.46,49229.1
630,23,2,11,15,81,80605.53,215.93,80389.6
94,21,1,25,4,25,21185.75,250.39,20935.36
512,14,2,21,15,92,42420.28,73.28,42347.0
730,16,3,17,17,97,63157.67,145.28,63012.39
291,30,1,18,8,71,30659.22,123.57,30535.65
730,16,3,19,17,28,18231.08,73.73,18157.35
489,14,1,17,15,52,23976.68,135.83,23840.85
413,14,1,23,8,54,24898.86,20.11,24878.75
581,3,2,12,17,81,31312.17,3.57,31308.6
346,3,2,10,4,67,25900.19,35.13,25865.06
242,16,3,21,16,99,64459.89,27.2,64432.69
157,23,3,7,15,29,28858.77,169.19,28689.58
343,14,3,25,15,74,34120.66,18.13,34102.53
543,30,1,24,15,27,11659.14,121.61,11537.53
588,22,1,7,2,21,18329.85,100.68,18229.17
14,13,3,1,8,10,8474.3,17.8,8456.5
200,13,2,19,2,88,74573.84,126.36,74447.48
475,24,3,15,8,90,57789.9,83.3,57706.6
553,16,3,4,16,99,64459.89,44.51,64415.38
224,13,3,12,16,7,5932.009999999999,22.25,5909.759999999999
441,13,2,1,16,67,56777.81,34.01,56743.8
176,3,1,11,4,99,38270.43,108.09,38162.34
51,13,3,25,15,46,38981.78,44.37,38937.41
631,28,3,6,15,41,1895.43,5.39,1890.04
174,36,1,4,4,90,85637.7,198.94,85438.76
520,16,1,5,16,45,29299.95,4.99,29294.96
125,1,1,10,16,8,5218.8,187.04,5031.76
632,17,3,7,4,99,83178.81000000001,75.34,83103.47000000002
268,43,2,25,16,85,22831.85,30.83,22801.02
38,14,2,17,15,7,3227.63,131.68,3095.95
301,7,1,5,2,49,3332.49,3.39,3329.1000000000004
255,15,3,19,2,32,22188.48,86.37,22102.11
200,4,1,19,15,84,30576.84,47.28,30529.56
547,9,2,9,8,34,14725.4,82.25,14643.15
471,16,1,21,4,83,54042.130000000005,153.63,53888.50000000001
370,11,2,8,15,38,35351.4,26.92,35324.48
730,21,2,14,4,70,45664.5,144.81,45519.69
66,28,1,14,2,85,3929.55,13.3,3916.25
633,14,3,11,4,89,41037.01,120.16,40916.84999999999
206,4,2,25,17,18,6552.18,90.35,6461.83
337,21,2,19,16,35,1618.05,4.16,1613.89
560,4,2,7,8,5,1820.05,101.3,1718.75
550,43,2,15,4,24,6446.64,57.42,6389.22
189,3,3,18,2,74,28606.18,33.73,28572.45
259,11,2,25,4,69,64190.7,249.33,63941.37
421,14,3,8,4,92,42420.28,77.71,42342.57
467,31,2,1,16,42,9610.44,43.94,9566.5
634,30,2,11,4,11,4750.02,121.01,4629.009999999999
364,24,3,7,4,61,39168.71,44.56,39124.15
635,11,3,12,17,65,60469.5,216.76,60252.74
730,9,2,19,16,98,42443.8,65.15,42378.65
501,36,3,14,4,60,57091.8,16.96,57074.84
20,31,2,12,2,89,20364.98,49.64,20315.34
512,14,3,17,16,9,4149.81,33.49,4116.32
331,7,2,19,8,35,2380.3500000000004,2.32,2378.03
375,43,3,11,15,84,22563.24,62.25,22500.99
143,43,3,17,2,23,6178.030000000001,52.39,6125.64
67,23,2,24,2,30,29853.9,201.75,29652.15
533,16,1,9,15,26,16928.86,163.93,16764.93
325,14,1,14,2,86,39653.74,19.73,39634.01
285,13,3,6,16,51,43218.93,15.9,43203.03
569,17,1,6,17,84,70575.96,26.04,70549.92000000001
730,5,2,7,4,88,58084.4,39.96,58044.44
500,23,2,17,15,83,82595.79,251.7,82344.09
348,1,1,6,15,49,31965.15,16.39,31948.76
636,28,1,9,17,94,4345.62,11.82,4333.8
190,22,2,1,17,64,55862.4,178.13,55684.27
637,15,1,17,17,68,47150.52,185.82,46964.7
14,11,1,5,8,79,73493.7,58.42,73435.28
564,15,3,4,17,34,23575.26,149.07,23426.19
147,7,2,11,8,23,1564.23,4.02,1560.21
638,36,3,15,15,53,50431.09,138.36,50292.73
520,7,2,7,15,18,1224.18,1.15,1223.03
277,23,1,5,15,48,47766.24,174.07,47592.17
730,15,1,17,2,42,29122.38,72.93,29049.45
289,13,1,7,15,11,9321.73,49.2,9272.53
473,4,1,23,4,45,16380.45,85.16,16295.29
730,3,1,6,2,40,15462.8,20.68,15442.12
147,22,3,17,16,95,82920.75,192.46,82728.29
219,14,3,1,8,94,43342.46,72.45,43270.01
602,23,2,19,16,8,7961.04,202.31,7758.73
308,17,1,17,4,66,55452.54,148.61,55303.93
639,16,3,12,15,82,53391.02,70.2,53320.82000000001
531,28,1,7,8,47,2172.81,8.31,2164.5
323,24,3,23,2,31,19905.41,190.74,19714.67
554,11,2,17,17,66,61399.8,22.81,61376.99
151,7,1,15,8,49,3332.49,10.81,3321.6800000000003
374,21,2,10,8,21,13699.35,58.19,13641.16
617,7,1,18,4,99,6732.990000000001,15.55,6717.4400000000005
529,1,3,15,2,4,2609.4,170.62,2438.78
208,21,2,9,2,52,45388.2,43.46,45344.740000000005
370,21,3,8,4,18,15711.3,57.25,15654.05
730,21,2,1,2,3,805.83,43.51,762.32
730,31,2,17,8,87,19907.34,0.67,19906.67
540,3,3,10,4,17,6571.69,32.38,6539.31
593,21,1,18,16,3,2520.57,159.18,2361.3900000000003
523,22,2,15,15,26,22694.1,93.36,22600.74
640,3,2,12,4,95,36724.15,109.21,36614.94
20,31,3,5,4,26,5949.32,58.66,5890.66
299,15,1,23,15,19,13174.41,48.04,13126.37
104,5,2,18,16,71,46863.55,74.47,46789.08
318,14,2,24,8,67,30893.03,49.69,30843.34
217,22,1,21,4,22,19202.7,138.92,19063.78
273,31,1,11,8,59,13500.38,19.0,13481.38
315,43,3,17,17,85,22831.85,23.66,22808.19
485,13,2,10,17,50,42371.5,217.61,42153.89
472,28,2,9,16,96,4438.08,1.51,4436.57
641,24,2,11,8,75,48158.25,167.43,47990.82
730,1,2,25,8,42,27398.7,129.86,27268.84
372,30,3,4,16,7,3022.74,16.47,3006.27
118,11,1,25,2,53,49305.9,204.66,49101.23999999999
415,28,2,25,16,18,832.14,0.37,831.77
173,43,1,24,8,82,22026.02,63.87,21962.15
563,21,1,19,8,38,16457.8,18.87,16438.93
730,9,3,23,16,44,19056.4,54.13,19002.27
35,21,2,7,2,1,268.61,65.79,202.82
58,23,2,6,2,44,43785.72,199.21,43586.51
332,43,2,6,16,13,3491.9300000000003,64.44,3427.49
408,43,1,21,17,36,9669.96,8.35,9661.61
542,9,2,4,4,100,43310.0,100.95,43209.05
410,5,2,19,4,47,31022.35,163.29,30859.06
201,3,1,9,8,20,7731.4,40.18,7691.219999999999
642,22,3,1,8,67,58480.95,54.58,58426.37
286,31,3,18,4,68,15559.76,11.47,15548.29
189,11,2,6,8,58,53957.4,117.96,53839.44
359,9,2,14,4,45,19489.5,44.04,19445.46
730,16,3,11,17,75,48833.25,135.01,48698.24
278,21,3,19,17,46,19863.72,28.54,19835.18
117,5,1,14,16,90,59404.49999999999,193.16,59211.33999999999
481,21,1,14,15,54,53737.02,195.96,53541.06
730,16,1,5,4,30,19533.3,4.48,19528.82
730,36,1,8,15,30,28545.9,25.43,28520.47
312,11,3,11,4,48,44654.4,64.93,44589.47
391,21,2,5,8,58,13271.56,40.92,13230.64
14,16,3,12,15,28,18231.08,133.74,18097.34
730,36,1,1,4,44,41867.32,22.05,41845.27
617,7,2,24,15,52,3536.5200000000004,6.5,3530.0200000000004
506,13,3,8,15,73,61862.39,252.98,61609.41
321,3,1,4,15,82,31698.74,56.5,31642.24
595,30,1,19,16,93,40159.26,77.19,40082.07
168,36,3,9,17,83,78976.98999999999,152.14,78824.84999999999
23,11,2,15,16,37,34421.1,217.4,34203.7
470,21,3,5,15,66,55452.54,45.22,55407.32
360,11,1,14,16,35,32560.5,175.93,32384.57
370,7,1,11,8,85,5780.85,14.3,5766.55
643,36,2,8,4,99,94201.47,57.56,94143.91
467,13,3,8,17,85,72031.55,194.48,71837.07
605,23,1,25,2,79,78615.27,235.81,78379.46
644,13,3,19,2,10,8474.3,37.45,8436.849999999999
730,23,2,10,2,38,37814.94,85.89,37729.05
298,21,3,9,16,14,13024.2,110.6,12913.6
219,43,1,21,4,66,17728.260000000002,73.61,17654.65
386,17,3,24,15,35,29406.65,35.54,29371.11
466,13,3,14,4,80,67794.4,208.25,67586.15
506,3,1,14,17,40,15462.8,101.2,15361.6
571,7,1,14,16,50,3400.5000000000005,10.77,3389.7300000000005
228,28,1,21,4,17,785.91,12.69,773.2199999999999
228,17,3,23,16,67,56292.73,180.43,56112.3
223,28,3,15,4,59,2727.57,1.18,2726.39
251,30,1,7,16,15,6477.3,12.46,6464.84
730,36,1,11,17,34,32352.02,43.79,32308.23
645,3,3,23,2,91,35177.87,32.57,35145.3
231,4,3,4,15,81,29484.81,39.94,29444.87
3,22,1,15,15,13,11347.05,66.06,11280.990000000002
134,1,1,7,15,65,42402.75,59.24,42343.51
128,16,3,25,4,14,9115.54,66.83,9048.71
116,11,3,3,2,7,6512.099999999999,14.42,6497.679999999999
560,16,1,3,4,1,651.11,174.25,476.86
343,23,1,23,15,47,46771.11,53.69,46717.42
264,7,1,10,17,18,1224.18,3.7,1220.48
213,23,2,8,17,17,16917.21,53.84,16863.37
300,11,2,17,4,62,57678.6,165.36,57513.24
69,5,1,21,17,34,22441.7,42.63,22399.07
345,9,2,23,8,15,6496.5,79.58,6416.92
24,13,2,25,2,20,16948.6,133.88,16814.719999999998
478,22,3,19,2,45,39278.25,33.79,39244.46
418,14,1,14,16,100,46109.0,39.54,46069.46
292,23,1,23,2,75,74634.75,61.9,74572.85
457,43,3,17,8,25,6715.25,25.53,6689.72
144,15,2,19,15,11,7627.29,165.26,7462.03
234,1,3,9,16,3,1957.05,48.95,1908.1
126,30,3,12,16,19,8204.58,9.05,8195.53
730,28,3,14,4,31,1433.13,11.74,1421.39
434,9,3,3,8,35,15158.5,78.14,15080.36
646,22,3,6,4,2,1745.7,201.58,1544.12
730,1,2,17,16,27,17613.45,6.82,17606.63
627,30,2,15,4,42,18136.44,17.94,18118.5
476,24,3,15,17,71,45589.81,8.79,45581.02
647,5,1,15,16,24,15841.2,79.11,15762.089999999998
97,15,2,11,15,55,38136.45,172.15,37964.3
456,21,3,15,4,22,5034.04,36.12,4997.92
76,30,1,24,2,46,19863.72,16.66,19847.06
67,22,3,7,15,38,33168.3,43.22,33125.08
187,11,3,24,2,27,25118.1,185.91,24932.19
84,4,1,11,8,62,22568.62,45.56,22523.06
374,1,3,12,4,2,1304.7,193.04,1111.66
528,24,1,3,4,83,53295.130000000005,148.08,53147.05
404,21,1,1,16,96,62506.56,41.45,62465.11
162,9,1,18,16,29,12559.9,118.64,12441.260000000002
561,36,1,7,17,37,35206.61,119.23,35087.38
155,15,2,15,16,82,56857.98,197.71,56660.27
503,15,2,21,4,47,32589.33,7.87,32581.46
520,21,2,19,17,82,69489.26,23.26,69466.0
594,4,3,1,15,70,25480.7,17.68,25463.02
403,22,1,1,17,23,20075.55,258.51,19817.04
415,3,3,21,4,96,37110.72,2.19,37108.53
294,24,1,24,15,95,61000.45,98.95,60901.50000000001
161,15,1,6,15,53,36749.67,33.74,36715.93
75,24,2,12,4,40,25684.4,176.4,25508.0
406,4,1,8,15,81,29484.81,107.05,29377.76
9,7,3,3,16,6,408.06000000000006,3.32,404.74000000000007
168,16,1,19,17,88,57297.68,92.3,57205.38
730,22,3,11,2,31,27058.35,164.42,26893.930000000004
406,14,2,10,2,18,8299.619999999999,22.35,8277.269999999999
648,15,2,15,17,99,68645.61,8.29,68637.32
598,22,3,3,2,32,27931.2,220.85,27710.35
255,17,3,21,4,87,73096.53,45.39,73051.14
163,21,2,6,16,5,3466.95,45.92,3421.03
341,21,3,3,15,17,15815.1,171.75,15643.35
187,31,2,11,8,58,13271.56,48.33,13223.23
538,4,1,10,4,19,6916.19,14.93,6901.259999999999
394,5,1,6,2,78,51483.9,184.73,51299.16999999999
56,16,3,21,4,36,23439.96,183.3,23256.66
357,4,3,9,17,33,12012.33,4.46,12007.87
649,17,3,12,2,43,36128.170000000006,26.49,36101.68000000001
38,23,2,24,8,26,25873.38,158.17,25715.210000000003
272,14,2,5,15,28,12910.52,38.52,12871.999999999998
500,14,3,4,16,23,10605.07,95.65,10509.42
375,28,2,11,8,48,2219.04,5.14,2213.9
58,24,3,1,2,2,1284.22,43.05,1241.17
318,43,2,24,16,18,4834.9800000000005,52.38,4782.6
6,16,3,6,2,87,56646.57,119.87,56526.7
495,4,1,19,2,40,14560.4,22.97,14537.43
650,21,1,25,17,59,38415.49,38.72,38376.77
651,23,3,23,4,89,88566.56999999999,25.52,88541.04999999999
274,30,2,8,8,8,3454.56,13.01,3441.55
730,9,1,23,8,50,21655.0,51.26,21603.74
10,5,3,12,2,77,50823.85,192.71,50631.14
303,3,3,19,17,58,22421.06,2.8,22418.26
628,31,2,18,2,40,9152.8,65.47,9087.33
401,36,1,19,2,99,94201.47,229.94,93971.53
612,4,1,7,16,90,32760.9,62.31,32698.59
635,23,1,15,2,18,17912.34,94.84,17817.5
570,17,1,4,8,67,56292.73,248.87,56043.86
730,3,1,5,4,20,7731.4,64.22,7667.179999999999
255,43,3,6,2,59,15847.990000000002,10.75,15837.240000000002
730,43,3,18,8,14,3760.54,78.48,3682.06
730,22,1,7,16,89,77683.65000000001,48.27,77635.38
305,1,3,10,16,70,45664.5,80.87,45583.63
94,21,2,19,17,85,39192.65,55.95,39136.7
364,4,3,3,16,44,16016.44,45.45,15970.989999999998
510,23,3,1,8,40,39805.2,209.93,39595.27
566,30,2,8,17,14,6045.48,79.44,5966.04
335,23,1,5,15,44,43785.72,78.07,43707.65
353,7,1,23,8,56,3808.56,17.56,3791.000000000001
367,36,2,24,16,97,92298.41,13.04,92285.37
652,43,2,8,2,76,20414.36,63.51,20350.85
653,4,3,1,8,8,2912.08,85.07,2827.01
121,3,1,19,4,43,16622.51,101.27,16521.239999999998
654,7,2,21,2,71,4828.71,9.9,4818.81
206,21,1,7,2,67,66673.71,34.67,66639.04000000001
14,30,1,11,15,75,32386.5,82.9,32303.6
655,31,3,6,4,75,17161.5,11.65,17149.85
531,15,1,23,17,39,27042.21,11.1,27031.11
546,31,1,1,2,33,7551.059999999999,31.96,7519.099999999999
730,28,1,10,2,87,4022.01,8.05,4013.96
162,28,1,6,2,58,2681.34,7.25,2674.09
433,5,3,15,4,72,47523.6,179.24,47344.36
730,21,3,7,15,49,11212.18,35.52,11176.66
472,7,3,21,4,10,680.1,15.44,664.66
39,23,2,24,2,37,36819.81,133.85,36685.96
656,28,3,5,2,38,1756.7399999999998,11.72,1745.0199999999998
529,21,1,15,15,81,68641.83,137.12,68504.71
657,16,2,10,17,82,53391.02,113.53,53277.490000000005
439,14,3,5,4,99,45647.91,108.8,45539.10999999999
95,9,1,18,16,6,2598.6000000000004,74.72,2523.880000000001
656,21,1,10,17,84,71184.12,176.66,71007.45999999999
290,11,1,18,15,62,57678.6,160.08,57518.52
46,17,3,4,17,41,34447.79,28.73,34419.06
348,21,2,19,16,19,8760.71,32.66,8728.05
324,16,1,23,4,81,52739.91,34.13,52705.780000000006
141,17,1,25,2,73,61333.87,166.67,61167.2
408,17,1,3,4,73,61333.87,232.7,61101.170000000006
138,17,2,3,16,20,16803.800000000003,224.93,16578.870000000003
385,36,1,7,17,25,23788.25,74.77,23713.48
523,4,2,24,17,57,20748.57,15.65,20732.92
564,3,1,8,17,47,18168.79,91.62,18077.17
496,28,1,8,15,45,2080.35,3.74,2076.61
647,4,3,25,4,86,31304.86,40.47,31264.39
457,5,1,12,15,77,50823.85,83.48,50740.37
368,13,1,4,4,80,67794.4,252.47,67541.93
608,17,1,12,2,6,5041.14,51.84,4989.3
64,1,1,3,8,26,16961.100000000002,105.36,16855.74
730,31,3,1,2,12,2745.84,67.04,2678.8
132,1,2,7,15,7,4566.45,139.63,4426.82
555,31,2,5,8,73,16703.86,44.26,16659.600000000002
272,3,2,6,16,94,36337.58,78.01,36259.57
614,4,3,4,16,3,1092.03,40.97,1051.06
57,17,2,18,16,90,75617.1,55.59,75561.51000000001
243,22,2,9,17,52,45388.2,70.31,45317.89000000001
109,22,2,14,17,51,44515.35,257.32,44258.03
482,11,2,10,16,78,72563.4,86.59,72476.81
38,17,3,7,8,56,47050.64,238.48,46812.16
344,36,2,18,16,74,70413.22,157.96,70255.26
611,31,1,3,2,51,11669.82,63.28,11606.54
388,24,2,18,8,60,38526.6,73.05,38453.55
414,21,1,24,4,13,11347.05,240.56,11106.490000000002
730,22,2,5,16,95,82920.75,8.64,82912.11
610,9,3,21,2,86,37246.6,113.36,37133.24
279,43,3,19,8,28,7521.08,48.24,7472.84
100,13,1,1,8,58,49150.94,132.2,49018.74
526,21,2,10,16,68,24752.68,89.99,24662.69
571,11,1,25,17,85,79075.5,124.66,78950.84
214,11,3,12,4,47,43724.1,61.93,43662.17
17,36,2,21,17,12,11418.36,261.6,11156.76
730,36,1,23,4,37,35206.61,23.91,35182.7
632,15,1,12,4,55,38136.45,108.31,38028.14
262,7,3,24,17,73,4964.7300000000005,12.98,4951.750000000001
325,1,2,10,8,19,12394.65,114.74,12279.91
408,36,2,1,2,6,5709.18,230.88,5478.3
610,9,3,7,4,19,8228.9,101.47,8127.429999999999
319,11,1,19,16,23,21396.9,234.65,21162.25
658,43,3,4,16,36,9669.96,6.02,9663.94
124,9,2,14,17,12,5197.200000000001,83.82,5113.380000000001
352,5,3,15,2,50,33002.5,116.49,32886.01
227,22,1,18,4,72,62845.2,169.0,62676.2
242,11,2,5,16,80,74424.0,89.98,74334.02
232,11,3,25,15,76,70702.8,145.74,70557.06
509,11,1,25,16,83,77214.9,266.91,76947.98999999999
630,30,1,18,15,38,16409.16,69.5,16339.66
635,4,1,3,17,61,22204.61,22.51,22182.1
172,4,3,8,4,87,31668.87,86.99,31581.88
730,1,1,11,17,63,41098.05,30.52,41067.530000000006
436,15,2,17,8,81,56164.59,34.98,56129.60999999999
240,21,1,23,8,75,3467.2499999999995,1.65,3465.5999999999995
170,3,1,9,4,13,5025.41,23.37,5002.04
236,13,2,21,16,26,22033.18,79.46,21953.72
300,14,1,24,17,93,42881.37,105.43,42775.94
401,16,2,9,16,46,29951.06,65.52,29885.54
362,36,3,24,2,34,32352.02,198.84,32153.18
586,43,3,24,16,35,9401.35,77.11,9324.24
317,13,2,21,2,47,39829.21,100.73,39728.48
217,21,3,14,4,25,21821.25,73.57,21747.68
377,9,1,17,8,81,35081.1,50.94,35030.16
730,24,2,1,15,23,14768.53,115.81,14652.72
730,5,2,17,17,91,60064.55,31.74,60032.81
561,7,3,1,15,55,3740.55,19.27,3721.28
113,17,1,24,8,82,68895.58,48.51,68847.07
630,16,3,4,4,62,40368.82,123.19,40245.63
600,15,2,24,16,26,18028.14,20.06,18008.079999999998
16,22,3,15,15,57,49752.45,2.34,49750.11000000001
106,43,1,11,4,81,21757.41,45.48,21711.93
104,24,2,17,2,57,36600.27,130.19,36470.08
405,9,2,4,4,89,38545.9,33.58,38512.32
659,30,3,21,16,78,33681.96,49.08,33632.88
397,24,3,24,2,21,13484.31,110.88,13373.43
125,21,3,10,4,70,69659.1,291.22,69367.88
171,21,3,17,16,4,2773.56,96.75,2676.81
239,36,2,12,15,58,55188.74,273.27,54915.47
172,17,2,21,15,55,46210.45,249.08,45961.37
730,28,3,9,8,78,3605.94,3.05,3602.89
256,16,2,6,8,71,46228.81,59.57,46169.24
644,14,3,5,4,37,17060.329999999998,62.67,16997.66
478,31,1,7,8,7,1601.74,35.83,1565.91
600,23,3,18,2,14,13931.82,222.23,13709.59
422,36,2,8,16,51,48528.03,189.42,48338.61
730,22,2,25,2,8,6982.8,121.48,6861.320000000001
611,7,1,1,15,20,1360.2,7.62,1352.5800000000002
236,13,1,21,8,96,81353.28,47.53,81305.75
430,4,3,19,15,36,13104.36,11.72,13092.64
46,11,1,18,8,48,44654.4,144.54,44509.85999999999
730,15,2,5,4,73,50617.47,87.44,50530.03
352,28,3,9,4,25,1155.75,8.71,1147.04
396,28,2,3,17,12,554.76,1.65,553.11
7,31,1,4,4,67,15330.94,41.97,15288.97
214,1,2,15,8,5,3261.75,34.74,3227.01
267,5,2,10,16,25,16501.25,56.14,16445.11
660,24,1,6,15,40,25684.4,26.87,25657.53
251,23,2,11,4,18,17912.34,231.98,17680.36
594,36,2,5,17,11,10466.83,248.02,10218.81
304,9,3,5,8,53,22954.300000000003,21.45,22932.85
730,14,3,12,16,5,2305.45,109.08,2196.37
77,21,2,9,15,77,35503.93,69.17,35434.76
661,16,3,12,15,45,29299.95,143.67,29156.28
441,23,2,24,2,30,29853.9,55.67,29798.230000000003
482,17,1,11,8,31,26045.890000000003,202.99,25842.9
330,5,3,4,2,87,57424.35,168.99,57255.36
635,15,2,11,17,17,11787.63,181.67,11605.96
380,1,2,5,16,17,11089.95,13.58,11076.37
314,7,1,10,2,88,5984.88,19.5,5965.38
90,1,1,23,4,68,44359.8,21.21,44338.59
479,21,1,3,8,65,29970.85,135.32,29835.53
282,30,2,12,16,52,22454.64,79.54,22375.1
484,21,3,1,16,59,40910.01,120.49,40789.52
96,36,2,9,2,63,59946.39,167.82,59778.57
405,13,1,4,8,61,51693.23,174.04,51519.19
730,15,1,15,15,92,63791.88,173.66,63618.22
192,31,3,9,16,29,6635.78,55.46,6580.32
730,1,3,18,8,3,1957.05,153.08,1803.9700000000005
662,17,1,25,8,9,7561.710000000001,80.52,7481.19
498,11,1,8,2,83,77214.9,236.95,76977.95
59,22,3,9,4,72,62845.2,74.49,62770.71000000001
644,30,1,21,4,45,19431.9,24.11,19407.79
183,14,2,18,15,92,42420.28,57.74,42362.54
66,13,1,19,16,80,67794.4,247.06,67547.34
663,22,1,24,15,80,69828.0,100.82,69727.18
193,16,2,6,8,18,11719.98,52.18,11667.8
230,16,1,9,17,54,35159.94,177.95,34981.990000000005
221,9,2,19,4,37,16024.7,31.37,15993.33
112,17,3,19,17,90,75617.1,197.19,75419.91
730,43,3,19,4,45,12087.45,67.31,12020.14
135,11,2,3,4,99,92099.7,173.61,91926.09
617,22,3,5,8,2,1745.7,244.91,1500.79
563,21,2,7,2,63,58608.9,32.83,58576.06999999999
306,21,1,19,8,35,2380.3500000000004,0.13,2380.2200000000003
388,28,1,10,8,89,4114.469999999999,2.18,4112.289999999999
472,21,3,1,8,21,14561.19,31.65,14529.54
730,21,1,8,15,64,41671.04,177.36,41493.68
534,7,2,24,2,34,2312.34,8.53,2303.81
664,24,1,23,15,57,36600.27,75.0,36525.27
730,30,1,5,4,73,31522.86,38.45,31484.41
230,16,2,24,2,64,41671.04,148.91,41522.13
665,15,3,24,17,12,8320.68,99.14,8221.54
489,22,1,11,16,9,7855.650000000001,156.1,7699.55
71,5,3,7,15,20,13201.0,24.69,13176.31
534,14,1,25,4,80,36887.2,40.12,36847.08
730,13,3,23,4,80,67794.4,23.66,67770.73999999999
658,21,2,19,17,62,26772.84,125.14,26647.7
463,28,1,9,8,77,3559.71,2.65,3557.0599999999995
644,21,2,1,8,48,44654.4,25.22,44629.17999999999
350,28,1,12,2,59,2727.57,11.51,2716.0599999999995
730,43,1,15,16,50,13430.5,45.09,13385.41
666,17,3,1,2,8,6721.52,179.66,6541.860000000001
730,21,3,11,2,81,52010.91,56.15,51954.76
667,31,2,25,4,29,6635.78,41.61,6594.17
53,36,3,17,15,25,23788.25,99.5,23688.75
160,14,1,5,4,92,42420.28,68.91,42351.37
600,5,1,8,16,23,15181.15,169.1,15012.05
212,23,1,9,4,31,30849.03,15.25,30833.78
668,13,2,7,16,8,6779.44,109.16,6670.28
451,36,2,8,17,17,16176.01,224.72,15951.29
92,21,3,9,2,41,18904.69,135.59,18769.1
730,7,2,9,16,46,3128.46,4.25,3124.21
730,3,2,11,4,90,34791.3,100.43,34690.87
160,4,2,21,4,18,6552.18,92.33,6459.85
607,4,3,9,15,11,4004.11,41.89,3962.22
1,4,2,10,17,62,22568.62,63.2,22505.42
294,16,1,23,15,70,45577.7,125.2,45452.50000000001
669,24,1,7,15,69,44305.59,120.57,44185.02
473,7,2,12,17,100,6801.000000000001,10.7,6790.300000000001
730,4,1,23,8,98,35672.98,37.87,35635.10999999999
285,17,2,25,16,59,49571.21000000001,76.67,49494.54000000001
59,22,2,10,15,22,19202.7,135.89,19066.81
207,31,3,4,17,7,1601.74,20.9,1580.84
651,14,2,14,4,17,7838.53,84.48,7754.05
463,17,3,23,2,24,20164.56,151.03,20013.53
320,13,1,12,4,12,10169.16,139.24,10029.92
326,14,2,23,16,35,16138.15,42.25,16095.9
238,13,1,17,15,19,16101.169999999998,191.14,15910.03
670,16,1,23,17,59,38415.49,15.44,38400.05
93,14,2,15,15,51,23515.59,11.64,23503.95
555,11,1,23,2,40,37212.0,177.21,37034.79
546,3,1,21,2,64,24740.48,59.1,24681.38
266,31,3,3,4,84,19220.88,32.14,19188.74
632,21,3,6,4,51,33662.55,141.92,33520.63
462,5,3,15,2,40,26402.0,123.77,26278.23
608,16,1,14,17,36,23439.96,111.26,23328.7
730,3,3,5,8,15,5798.55,49.17,5749.38
438,5,3,17,2,13,8580.65,119.23,8461.42
529,14,1,24,8,63,29048.67,114.83,28933.84
355,4,3,7,17,68,24752.68,56.97,24695.71
251,23,2,6,16,29,28858.77,262.39,28596.38
351,23,3,1,16,39,38810.07,15.9,38794.17
730,23,3,12,4,81,80605.53,115.14,80490.39
295,23,3,5,17,27,26868.51,132.59,26735.92
216,17,2,5,4,71,59653.490000000005,228.6,59424.89000000001
259,43,3,8,2,67,17996.870000000003,25.92,17970.950000000004
443,43,3,5,15,65,17459.65,60.75,17398.9
475,11,3,7,8,85,79075.5,89.1,78986.4
186,4,3,4,16,26,9464.26,59.1,9405.16
47,21,2,9,4,39,32767.410000000003,147.37,32620.040000000005
163,31,3,23,2,85,19449.7,3.08,19446.62
331,43,3,23,17,42,11281.62,64.93,11216.69
442,3,3,5,17,26,10050.82,31.75,10019.07
382,14,3,25,15,39,17982.51,106.07,17876.44
360,7,3,8,16,65,4420.650000000001,15.78,4404.870000000001
78,15,1,1,17,52,36056.28,144.61,35911.67
671,30,2,11,16,79,34113.78,1.2,34112.58
149,43,2,5,17,91,24443.51,39.0,24404.51
414,14,2,9,2,74,34120.66,102.07,34018.59
595,5,3,5,4,11,7260.549999999999,182.5,7078.049999999999
588,23,1,18,4,2,1990.26,189.2,1801.06
612,36,2,11,15,36,34255.08,97.98,34157.1
495,16,2,23,15,94,61204.34,169.33,61035.01
193,36,3,7,15,63,59946.39,240.9,59705.49
434,14,2,6,16,60,27665.4,110.2,27555.2
468,21,1,18,2,33,28804.05,193.27,28610.78
171,4,3,18,2,17,6188.17,27.2,6160.97
438,5,3,23,2,85,56104.24999999999,101.54,56002.70999999999
454,21,2,12,17,95,82920.75,145.67,82775.08
628,4,2,12,17,53,19292.53,60.72,19231.81
435,1,2,14,17,69,45012.15,57.06,44955.09
421,31,1,18,15,48,10983.36,31.92,10951.44
278,13,3,1,8,6,5084.58,76.37,5008.21
730,13,2,7,17,36,30507.48,87.18,30420.3
63,17,2,17,4,72,60493.68000000001,69.33,60424.350000000006
541,24,3,25,8,66,42379.26,62.9,42316.36
485,4,2,19,8,63,22932.63,16.77,22915.86
